Unique_id,activity_sector,Former_dep,Job_dep,job_desc,Contract_type,Job_category,JOB_CONDITION,COMPANY_CATEGORY,working_hours,EMPLOYEE_COUNT
31086,"MA","93","75","543h","CDI","O","P","ct_9",671,"tr_3"
31096,"QA","87","87","526a","CDI","O","P","ct_9",144,"tr_3"
31100,"QB","40","40","563b","CDI","O","N","ct_7",1624,"tr_1"
31126,"GZ","71","71","477a","CDI","O","C","ct_9",631,"tr_2"
31138,"GZ","13","13","551a","CDI","O","P","ct_9",1683,"tr_5"
31140,"FZ","03","03","634d","CDI","O","C","ct_9",1629,"tr_4"
31142,"QA","02","02","451h","CDI","O","P","ct_3",910,"tr_6"
31145,"HZ","57","57","451a","CDI","O","C","ct_9",1016,"tr_3"
31148,"HZ","21","21","653a","CDI","O","C","ct_9",1466,"tr_3"
31149,"FZ","94","94","634b","CDI","O","C","ct_9",1647,"tr_2"
31155,"QB","06","06","525d","CDI","O","C","ct_9",1141,"tr_3"
31157,"QB","09","09","526d","CDI","O","C","ct_8",1776,"tr_4"
31169,"HZ","91","91","451a","CDI","O","C","ct_9",1865,"tr_3"
31186,"GZ","13","13","543h","CDI","O","C","ct_9",1574,"tr_2"
31190,"CK","88","88","623e","CDI","O","C","ct_9",1821,"tr_6"
31208,"EZ","34","13","374c","CDI","O","C","ct_9",1799,"tr_4"
31210,"FZ","75","93","621a","CDI","O","C","ct_9",1633,"tr_3"
31220,"QB","95","95","525d","CDI","O","C","ct_8",257,"tr_4"
31223,"GZ","28","28","653a","CDI","O","C","ct_9",1918,"tr_4"
31246,"CL","64","64","623f","CDI","O","C","ct_9",1120,"tr_5"
31277,"OZ","75","75","333b","AUT","O","C","ct_1",1820,"tr_6"
31284,"GZ","84","84","551a","CDI","O","C","ct_9",980,"tr_6"
31289,"KZ","21","21","526b","CDI","O","C","ct_9",1549,"tr_1"
31305,"CA","72","72","625d","CDI","O","C","ct_9",179,"tr_6"
31307,"GZ","60","95","543f","CDI","O","C","ct_9",1857,"tr_6"
31309,"NZ","79","44","533c","CDI","O","P","ct_9",1081,"tr_0"
31330,"GZ","35","35","374a","CDI","O","N","ct_9",1820,"tr_1"
31338,"QB",NA,NA,"524c","AUT","X","P","ct_2",1243,"tr_6"
31342,"IZ","94","75","561f","CDI","O","C","ct_9",525,"tr_6"
31345,"GZ","92","78","683a","CDI","O","C","ct_9",874,"tr_6"
31369,"PZ","72","41","422c","CDI","O","P","ct_8",1517,"tr_3"
31370,"NZ","37","33","684a","CDI","O","P","ct_9",1309,"tr_6"
31374,"GZ",NA,NA,"463e","CDI","O","C","ct_9",215,"tr_3"
31388,"KZ","39","25","433a","CDI","O","C","ct_9",1598,"tr_3"
31400,"GZ","04","04","634c","CDI","O","C","ct_9",1824,"tr_1"
31401,"FZ","68","75","542a","CDI","O","P","ct_9",1560,"tr_1"
31406,"CG","71","71","674a","CDI","O","C","ct_9",1826,"tr_5"
31408,"QB","54","54","435b","CDI","O","C","ct_8",1820,"tr_3"
31421,"QA","24","24","525d","CDI","O","C","ct_8",1172,"tr_6"
31461,"GZ","92","92","462c","CDI","O","C","ct_9",1612,"tr_6"
31477,"HZ","93","93","621e","CDI","O","C","ct_9",1820,"tr_3"
31485,"HZ","60","60","643a","CDI","O","P","ct_9",1274,"tr_5"
31491,"GZ","38","38","373d","CDI","O","C","ct_9",1765,"tr_1"
31501,"CK","68","68","624b","CDI","O","C","ct_9",1963,"tr_6"
31504,"FZ","69","69","681b","CDI","O","C","ct_9",1628,"tr_2"
31525,"GZ","26","26","374a","AUT","O","C","ct_9",607,"tr_0"
31531,"GZ","17","17","553c","CDI","O","P","ct_9",1466,"tr_3"
31538,"GZ","27","91","331a","CDI","O","C","ct_9",1820,"tr_5"
31542,"GZ","07","07","553c","TOA","O","C","ct_6",692,"tr_0"
31562,"GZ","80","80","551a","CDI","O","P","ct_9",858,"tr_3"
31570,"MA","38","38","634c","CDI","O","P","ct_9",147,"tr_1"
31572,"PZ","72","72","421b","CDI","O","C","ct_8",2882,"tr_1"
31573,"FZ","11","11","632a","CDI","O","C","ct_9",1803,"tr_2"
31574,"CM","39","39","673c","CDI","O","C","ct_9",498,"tr_1"
31577,"CC","94","93","627f","CDI","O","C","ct_9",1820,"tr_5"
31580,"HZ","18","18","521a","CDI","O","C","ct_9",1357,"tr_2"
31581,"GZ","67","67","564b","CDI","O","P","ct_9",872,"tr_1"
31585,"GZ","64","64","462b","CDI","O","C","ct_9",1820,"tr_4"
31588,"GZ","92","92","526b","CDI","O","P","ct_9",1418,"tr_1"
31590,"QB","90","90","526a","CDI","O","P","ct_8",1556,"tr_0"
31598,"QB","59","59","541b","CDI","O","P","ct_8",394,"tr_2"
31607,"CA","69","69","625d","CDI","O","C","ct_9",1128,"tr_4"
31617,"NZ","93","77","373d","CDI","O","C","ct_9",1246,"tr_5"
31627,"OZ",NA,NA,"621f","CDI","O","C","ct_2",1820,"tr_6"
31642,"CH","28","28","653a","CDI","O","C","ct_9",877,"tr_3"
31644,"IZ","94","75","636d","CDD","O","C","ct_9",136,"tr_4"
31650,"QA","66","66","525d","CDI","O","C","ct_9",1830,"tr_6"
31659,"TZ","93","75","563c","CDI","O","N","ct_7",1159,"tr_1"
31664,"HZ","95","92","546b","CDI","O","C","ct_5",1520,"tr_4"
31665,"OZ","69","69","621f","AUT","O","C","ct_2",1923,"tr_6"
31666,"OZ","14","14","333f","CDI","O","P","ct_2",1456,"tr_6"
31678,"HZ","07","07","634c","CDI","O","C","ct_9",1547,"tr_5"
31686,"FZ","87","87","632g","CDI","O","C","ct_9",455,"tr_1"
31692,"GZ","05","05","653a","CDI","O","C","ct_9",1195,"tr_3"
31697,"GZ","94","75","635a","CDI","O","C","ct_9",1386,"tr_1"
31712,"SZ","44","44","441b","CDI","O","C","ct_8",1859,"tr_1"
31716,"MA","67","67","374a","CDI","O","C","ct_9",1717,"tr_3"
31720,"QB","01","01","526a","CDI","O","P","ct_8",1499,"tr_4"
31725,"HZ","21","71","641b","CDI","O","C","ct_9",730,"tr_4"
31730,"GZ","33","33","643a","CDI","O","C","ct_9",639,"tr_5"
31735,"NZ","88","88","674a","TTP","O","C","ct_9",763,"tr_1"
31739,"CA","62","77","385a","CDI","O","C","ct_9",1827,"tr_5"
31744,"CA","80","80","643a","CDI","O","C","ct_9",1970,"tr_1"
31746,"QA","22","22","526e","CDI","O","C","ct_9",911,"tr_0"
31749,"NZ","42","42","631a","CDI","O","C","ct_6",1750,"tr_1"
31752,"CH","38","38","623f","CDI","O","C","ct_9",1928,"tr_3"
31769,"QA","42","42","543b","CDI","O","P","ct_9",751,"tr_4"
31771,"GZ","01","01","556a","CDI","O","P","ct_9",1042,"tr_1"
31791,"HZ","63","63","641b","CDI","O","C","ct_9",1475,"tr_1"
31797,"CE","84","26","461e","CDI","O","C","ct_9",1805,"tr_6"
31802,"MA","35","35","691b","CDI","O","C","ct_9",1820,"tr_1"
31808,"NZ","03","03","543g","CDI","O","P","ct_8",1278,"tr_4"
31812,"QB","31","65","563b","CDI","O","N","ct_7",639,"tr_1"
31817,"QB","69","69","434b","CDI","O","P","ct_8",1575,"tr_5"
31824,"HZ","56","35","643a","CDI","O","C",NA,336,NA
31826,"MA","74","74","461c","CDI","O","C","ct_9",1031,"tr_3"
31830,"QA","13","13","526e","CDI","O","C","ct_9",1828,"tr_2"
31843,"CG","59","59","628g","CDI","O","C","ct_9",894,"tr_2"
31855,"SZ","44","44","434b","CDI","O","C","ct_8",1635,"tr_5"
31865,"PZ","64","64","423b","CDD","O","P",NA,164,NA
31868,"PZ","82","82","424a","CDI","O","C","ct_8",1321,"tr_0"
31876,"NZ","70","70","681a","AUT","O","C",NA,175,"tr_1"
31888,"QA","95","78","526e","CDI","O","P","ct_9",262,"tr_5"
31901,"QA","43","42","526a","CDI","O","C","ct_8",490,"tr_6"
31913,"SZ","81","81","563b","CDI","O","P","ct_9",2060,"tr_3"
31920,"NZ",NA,NA,"534a","CDI","O","P","ct_9",2019,"tr_1"
31925,"QB","78","78","563b","CDD","O","C","ct_2",1542,"tr_3"
31944,"CC","44","44","627f","CDI","O","C","ct_9",1857,"tr_3"
31945,"TZ","91","91","563c","CDI","O","N","ct_7",1825,"tr_1"
31954,"JC","10","95","478c","CDI","O","C","ct_9",1820,"tr_6"
31962,"SZ","22","29","533b","CDI","O","C","ct_8",1385,"tr_2"
31964,"QA","44","44","433a","CDI","O","P","ct_8",362,"tr_6"
31967,"HZ","78","78","333c","CDI","O","C","ct_9",1820,"tr_6"
31975,"OZ","61","61","523c","CDI","O","P","ct_2",1664,"tr_1"
31979,"QB","59","59","563a","CDI","O","N","ct_7",3000,"tr_1"
31983,"NZ","27","59","684a","CDD","O","P","ct_9",896,"tr_6"
31995,"OZ","35","35","523c","CDI","O","C",NA,136,NA
31996,"GZ","92","94","387d","AUT","O","C","ct_9",1547,"tr_6"
32008,"MA","51","51","542a","CDI","O","C","ct_9",1418,"tr_2"
32012,"IZ","06","06","561d","CDI","O","C","ct_8",1607,"tr_2"
32018,"TZ","75","75","563a","CDI","O","N","ct_7",1378,"tr_1"
32022,"PZ","27","27","422e","AUT","X","P","ct_8",1179,"tr_2"
32023,"BZ","24","24","676a","CDI","O","C","ct_6",1627,"tr_2"
32029,"OZ","75","75","524c","CDI","O","C",NA,154,NA
32037,"OZ","91","75","621f","AUT","O","C","ct_2",1854,"tr_6"
32040,"HZ","01","01","676a","CDI","O","C","ct_9",317,"tr_2"
32041,"FZ","93","93","681a","CDI","O","P","ct_9",433,"tr_0"
32042,"NZ","47","47","691e","TOA","O","C","ct_8",542,"tr_1"
32052,"GZ","72","72","643a","CDI","O","P","ct_9",836,"tr_4"
32067,"OZ","78","78","545d","CDI","O","P","ct_8",948,"tr_6"
32076,"TZ",NA,NA,"563c","CDI","O","N","ct_7",370,"tr_1"
32080,"SZ","21","21","653a","CDI","O","C","ct_9",1729,"tr_5"
32085,"DZ","94","95","472c","CDI","O","C","ct_9",1144,"tr_6"
32092,"QB","45","45","526a","CDI","O","C","ct_9",954,"tr_4"
32102,"NZ","86","49","632a","TTP","O","C","ct_9",1130,"tr_1"
32109,"CM","93","93","635a","CDI","O","P","ct_9",663,"tr_1"
32117,"IZ","44","44","632k","CDI","O","C","ct_9",1654,"tr_2"
32140,"QB","84","13","526a","CDI","O","C","ct_8",1398,"tr_4"
32146,"IZ","45","75","636d","CDI","O","C","ct_9",1408,"tr_1"
32150,"CF","31","31","674a","CDI","O","C","ct_9",1826,"tr_6"
32161,"MB","91","91","342f","CDI","O","C","ct_5",1554,"tr_6"
32175,"LZ",NA,NA,"543g","CDI","O","C","ct_6",1624,"tr_1"
32181,"CA","47","47","625f","CDI","O","C","ct_9",1288,"tr_1"
32182,"GZ","38","38","634d","CDI","O","C","ct_9",1872,"tr_1"
32185,"CM","01","01","674d","CDI","O","C","ct_9",1964,"tr_1"
32196,"IZ","84","30","561d","CDI","O","C","ct_9",1678,"tr_2"
32207,"CC","76","76","676c","CDI","O","C","ct_9",1106,"tr_3"
32217,"NZ","69","69","534a","CDI","O","C","ct_9",2279,"tr_6"
32218,"NZ","32","32","684a","CDI","O","C",NA,423,"tr_1"
32224,"HZ","95","77","546b","CDI","O","P","ct_9",555,"tr_3"
32232,"FZ","30","30","542a","CDI","O","C","ct_9",1730,"tr_4"
32238,"QA","91","92","525d","CDI","O","C","ct_8",1819,"tr_6"
32252,"OZ",NA,NA,"525a","CDI","O","C","ct_2",1820,"tr_6"
32260,"MC","28","28","643a","CDI","O","P","ct_9",633,"tr_4"
32270,"GZ","69","69","633b","CDI","O","C","ct_9",1697,"tr_6"
32283,"GZ","71","56","463e","AUT","O","N","ct_9",361,"tr_6"
32286,"CL","29","44","384a","CDI","O","C","ct_9",1906,"tr_6"
32290,"QB","63","63","684a","CDI","O","P","ct_8",2899,"tr_2"
32292,"CH","25","25","485a","CDI","O","P","ct_9",1033,"tr_4"
32297,"GZ","67","67","676c","CDI","O","C","ct_9",910,"tr_1"
32308,"QB","26","07","434a","CDI","O","C","ct_8",1757,"tr_1"
32311,"OZ","77","77","524c","CDI","O","C",NA,383,NA
32314,"QB","94","75","525d","CDI","O","C","ct_8",2207,"tr_6"
32342,"CH","93","93","623a","CDI","O","C","ct_9",1999,"tr_1"
32355,"PZ","22","22","681b","AUT","X","P","ct_8",844,"tr_3"
32365,"QA","69","69","526a","CDI","O","C","ct_9",1841,"tr_5"
32379,"GZ","56","56","684a","CDI","O","C",NA,2005,NA
32381,"FZ","51","51","681a","CDI","O","C","ct_6",1744,"tr_1"
32396,"HZ","03","03","641a","CDI","O","C","ct_9",2200,"tr_2"
32398,"NZ","87","87","632k","TTP","O","N","ct_9",320,"tr_1"
32411,"NZ","74","74","676a","CDI","O","C","ct_8",685,"tr_3"
32414,"GZ","75","77","374b","CDI","O","C","ct_9",1708,"tr_5"
32416,"QB","42","42","563a","CDI","O","N","ct_7",3000,"tr_1"
32423,"OZ","13","13","621f","CDI","O","C",NA,151,NA
32434,"TZ","75","75","563c","CDI","O","N","ct_7",1085,"tr_1"
32447,"QB","92","95","542a","CDI","O","C","ct_9",607,"tr_3"
32448,"QA","69","69","526b","CDI","O","C","ct_6",1595,"tr_1"
32461,"IZ","33","33","636d","CDI","O","P","ct_9",640,"tr_1"
32464,"PZ","44","44","421b","CDI","O","C","ct_8",1820,"tr_2"
32480,"IZ","06","06","561f","CDI","O","C","ct_9",806,"tr_2"
32504,"GZ","77","77","674d","CDI","O","C","ct_9",1580,"tr_3"
32509,"KZ","95","92","467a","CDI","O","C","ct_9",1607,"tr_6"
32514,"SZ","13","13","421b","CDI","O","C","ct_8",1213,"tr_2"
32518,"QB","37","37","434d","CDI","O","N","ct_8",1750,"tr_3"
32530,"TZ",NA,NA,"563c","CDI","O","N","ct_7",1801,"tr_1"
32531,"HZ","25","25","641b","CDI","O","P","ct_9",592,"tr_4"
32534,"NZ","75","75","542a","CDI","O","P","ct_9",1363,"tr_1"
32547,"NZ","51","51","684a","CDI","O","P","ct_9",1383,"tr_5"
32555,"SZ","27","27","542a","CDI","O","C","ct_8",1835,"tr_1"
32558,"CM","94","94","477b","CDI","O","C","ct_9",1916,"tr_5"
32572,"FZ","69","69","472c","CDI","O","C","ct_9",1758,"tr_5"
32573,"HZ","94","75","333c","CDI","O","C","ct_9",1820,"tr_6"
32575,"SZ","76","76","441a","CDI","O","C",NA,140,NA
32592,"GZ","38","38","478c","CDI","O","C","ct_9",2028,"tr_3"
32600,"GZ","57","57","643a","CDI","O","C","ct_9",1986,"tr_3"
32632,"FZ","91","77","472c","CDI","O","C","ct_9",1629,"tr_1"
32633,"QA","77","77","525d","CDI","O","C","ct_8",1820,"tr_4"
32645,"GZ","69","69","543f","CDI","O","C","ct_9",1770,"tr_5"
32647,"GZ","08","08","636c","CDI","O","C","ct_9",1946,"tr_6"
32653,"FZ","06","06","632f","CDI","O","C","ct_9",304,"tr_3"
32663,"GZ","94","94","676e","CDI","O","P","ct_9",536,"tr_1"
32670,"FZ","2A","2A","681b","CDI","O","C","ct_9",1069,"tr_1"
32677,"FZ","34","34","632a","CDD","O","P","ct_9",272,"tr_1"
32680,"CA","01","69","372b","CDI","O","C","ct_9",1820,"tr_5"
32695,"FZ","38","38","681b","CDD","O","C","ct_9",355,"tr_0"
32697,"QB","45","45","563a","CDI","O","N","ct_7",3000,"tr_1"
32706,"QB","43","43","563b","CDI","O","C","ct_8",2234,"tr_4"
32715,"QB","69","69","563b","CDI","O","N","ct_7",1529,"tr_1"
32723,"MA","17","17","461d","CDI","O","P","ct_9",1768,"tr_3"
32731,"CG","43","42","675c","CDI","O","C","ct_9",1826,"tr_5"
32737,"CA","69","69","554a","CDI","O","P","ct_9",1562,"tr_0"
32742,"KZ","94","75","545b","CDI","O","C","ct_1",1820,"tr_6"
32746,"CH","38","69","623f","CDI","O","C","ct_9",1593,"tr_1"
32749,"QB","36","36","525d","CDI","O","C","ct_8",1527,"tr_4"
32751,"CM","39","39","673c","CDI","O","C","ct_9",498,"tr_1"
32758,"GZ","36","36","634d","CDI","O","C","ct_9",1707,"tr_1"
32760,"PZ","92","75","421b","CDI","O","C","ct_8",1820,"tr_3"
32773,"NZ","42","69","636a","TTP","O","C","ct_9",660,"tr_1"
32779,"FZ","95","94","633a","CDI","O","P","ct_9",910,"tr_1"
32780,"PZ","94","91","524b","CDI","O","C","ct_1",1820,"tr_6"
32787,"JC","33","31","388c","CDI","O","C","ct_9",1446,"tr_3"
32797,"CG","74","74","374d","CDI","O","C","ct_9",1929,"tr_1"
32808,"QB","85","85","525d","CDI","O","C","ct_8",1517,"tr_4"
32810,"QA","34","34","542a","CDI","O","C","ct_9",1840,"tr_6"
32811,"NZ","42","42","461b","CDI","O","P","ct_9",1153,"tr_1"
32824,"OZ","37","37","525c","CDI","O","N",NA,372,NA
32826,"RZ","60","75","524b","CDI","O","C","ct_1",2260,"tr_5"
32829,"EZ",NA,NA,"684b","CDI","O","C","ct_9",1791,"tr_5"
32840,"QB","43","43","525d","CDI","O","P","ct_8",1274,"tr_4"
32844,"QA","44","44","441a","CDI","O","P","ct_3",2159,"tr_6"
32845,"CE","91","93","475a","CDI","O","C","ct_9",1830,"tr_6"
32862,"QA","42","42","525d","AUT","O","P","ct_3",1373,"tr_6"
32878,"NZ","94","92","461f","CDI","O","C","ct_9",1982,"tr_0"
32883,"MA","61","61","461c","CDI","O","C","ct_9",1919,"tr_3"
32897,"QB","2B","2B","431f","CDI","O","C","ct_8",892,"tr_4"
32898,"NZ","33","33","684a","CDI","O","P","ct_9",488,"tr_6"
32899,"HZ","91","91","546c","CDI","O","P",NA,156,NA
32903,"QA","76","76","643a","CDI","O","C","ct_9",1642,"tr_2"
32913,"RZ","75","75","331a","CDI","O","C","ct_1",1820,"tr_6"
32937,"QA","31","31","632k","AUT","O","P","ct_3",2276,"tr_6"
32949,"CA","93","77","625g","CDI","O","C","ct_9",385,"tr_5"
32951,"KZ","91","92","373b","CDI","O","P","ct_9",1526,"tr_6"
32966,"TZ","95","95","563c","CDI","O","N","ct_7",1115,"tr_0"
32974,"QB","22","22","675c","CDI","O","C","ct_8",1806,"tr_4"
32977,"CM","75","75","637b","CDI","O","C","ct_9",1826,"tr_2"
32995,"QB","25","25","541b","CDI","O","P","ct_9",160,"tr_5"
33000,"PZ","86","86","422c","CDI","O","C","ct_8",449,"tr_6"
33024,"CA","85","85","676a","CDI","O","C","ct_9",952,"tr_3"
33030,"NZ","94","92","461f","CDI","O","C","ct_9",1982,"tr_0"
33032,"FZ","91","93","542a","CDI","O","C","ct_9",1820,"tr_2"
33041,"OZ","88","88","451g","CDI","O","P","ct_2",1560,"tr_6"
33044,"GZ","19","19","676c","CDI","O","C","ct_9",1121,"tr_3"
33046,"QB","43","43","636d","CDI","O","P","ct_9",928,"tr_2"
33067,"NZ","75","75","542a","CDI","O","C","ct_9",1409,"tr_2"
33072,"HZ","93","77","641b","CDI","O","P","ct_9",531,"tr_5"
33074,"QA","38","38","526a","CDI","O","C","ct_8",1820,"tr_6"
33090,"CA","13","13","636c","CDI","O","C","ct_9",1224,"tr_2"
33112,"QB","67","67","676e","AUT","O","C","ct_8",1738,"tr_4"
33117,"CB","38","38","386e","CDI","O","C","ct_9",825,"tr_3"
33122,"CA","59","59","486d","CDI","O","C","ct_9",992,"tr_5"
33142,"OZ","17","17","333a","CDI","O","C",NA,186,NA
33148,"NZ","86","16","632f","TTP","O","N","ct_9",984,"tr_1"
33151,"GZ","68","94","463c","CDI","O","C","ct_9",1757,"tr_5"
33158,"DZ","58","75","485a","CDI","O","C","ct_9",152,"tr_5"
33163,"QB","91","91","563a","CDI","O","N","ct_7",3000,"tr_1"
33176,"QB","95","95","543g","CDI","O","P","ct_9",434,"tr_4"
33179,"NZ","95","75","684a","CDI","O","P","ct_9",156,"tr_5"
33186,"HZ","69","38","641a","CDI","O","C","ct_9",1719,"tr_6"
33189,"KZ","33","33","467b","CDI","O","P","ct_9",578,"tr_5"
33191,"MA","73","73","472c","CDI","O","C","ct_9",1581,"tr_2"
33194,"OZ","57","57","431d","CDI","O","C","ct_8",1887,"tr_6"
33196,"HZ","13","13","466c","CDI","O","C","ct_5",1563,"tr_6"
33197,"NZ","69","69","684a","CDI","O","P",NA,189,"tr_1"
33222,"QB","59","59","563a","CDI","O","N","ct_7",3000,"tr_1"
33226,"HZ","26","26","451a","CDI","O","C","ct_9",1198,"tr_3"
33229,"QB","91","91","543g","CDI","O","P","ct_8",1335,"tr_3"
33259,"QA","93","75","526e","CDI","O","C","ct_9",2200,"tr_1"
33262,"OZ","42","69","545d","CDI","O","C","ct_8",2044,"tr_4"
33270,"HZ","30","30","333c","CDI","O","P","ct_9",1274,"tr_3"
33276,"CG","38","69","673a","CDI","O","C","ct_9",1633,"tr_2"
33279,"GZ","79","79","387b","CDI","O","C","ct_9",1179,"tr_3"
33280,"QB","92","92","563b","CDD","O","P","ct_2",1456,"tr_2"
33282,"LZ","83","83","632f","CDI","O","C","ct_9",1778,"tr_3"
33290,"QB","74","74","431f","CDI","O","C","ct_8",855,"tr_4"
33298,"QA","13","13","431b","CDI","O","C","ct_9",3000,"tr_5"
33304,"FZ","85","85","542a","CDI","O","C","ct_9",1782,"tr_3"
33311,"CH","34","34","477b","CDI","O","C","ct_9",1617,"tr_5"
33318,"MC","56","56","643a","CDI","O","P","ct_9",673,"tr_4"
33320,"NZ","65","31","684a","CDI","O","P",NA,856,"tr_5"
33321,"IZ","85","85","431f","CDI","O","P","ct_8",949,"tr_5"
33328,"CH","95","92","477a","CDI","O","C","ct_9",1198,"tr_5"
33336,"PZ","35","35","423b","CDI","O","P","ct_9",1157,"tr_5"
33366,"OZ","95","95","545d","CDI","O","C","ct_8",1817,"tr_5"
33380,"CA","65","65","674b","CDI","O","C","ct_9",1790,"tr_6"
33383,"GZ","06","06","634c","CDI","O","C","ct_9",1700,"tr_1"
33386,"CE","50","50","674a","CDI","O","C","ct_9",1760,"tr_4"
33390,"NZ","67","54","684a","CDI","O","C","ct_9",1680,"tr_1"
33394,"CL","75","91","388a","CDI","O","C","ct_9",1432,"tr_6"
33412,"OZ","95","92","461f","CDI","O","C","ct_1",1820,"tr_6"
33420,"LZ","62","62","463e","CDI","O","C","ct_9",707,"tr_3"
33425,"GZ","69","69","542a","CDI","O","C","ct_9",1307,"tr_3"
33436,"QB","83","83","526d","CDI","O","C","ct_8",1829,"tr_4"
33437,"GZ","94","93","462e","CDI","O","C","ct_9",1007,"tr_1"
33440,"CI","83","69","474c","CDI","O","C","ct_9",1740,"tr_5"
33448,"HZ","31","82","641b","CDI","O","P","ct_9",905,"tr_4"
33463,"PZ","67","67","525a","CDI","O","P","ct_8",1673,"tr_3"
33467,"NZ","06","06","564a","CDI","O","C","ct_8",900,"tr_1"
33471,"GZ","74","74","461d","CDI","O","C","ct_9",1570,"tr_4"
33477,"QB","33","33","563b","CDI","O","C",NA,988,NA
33494,"NZ","93","75","534a","CDI","O","C","ct_8",1820,"tr_2"
33498,"MA","59","59","554f","CDI","O","C","ct_9",2188,"tr_1"
33509,"SZ","46","46","691b","CDI","O","C","ct_8",1766,"tr_2"
33532,"QA","71","21","526b","CDI","O","P","ct_6",1325,"tr_1"
33533,"PZ","33","33","628f","AUT","O","C","ct_1",1820,"tr_6"
33557,"TZ",NA,NA,"563c","CDI","O","N","ct_7",948,"tr_1"
33565,"HZ","45","45","451a","CDI","O","C","ct_9",1820,"tr_4"
33577,"GZ","83","83","653a","CDI","O","P","ct_9",448,"tr_0"
33580,"GZ","02","02","551a","CDI","O","C","ct_9",1551,"tr_1"
33582,"CC","17","17","543h","CDI","O","P","ct_9",1248,"tr_1"
33614,"CM","83","76","387e","CDI","O","C","ct_9",1527,"tr_4"
33617,"CB","42","42","627a","CDI","O","C","ct_9",1820,"tr_5"
33618,"QA","78","78","431d","CDI","O","C","ct_8",1861,"tr_3"
33620,"FZ","74","74","632c","TOA","O","C","ct_6",404,"tr_0"
33649,"QA",NA,NA,"525d","CDI","O","C","ct_8",1734,"tr_4"
33654,"HZ","83","83","641b","CDI","O","P","ct_9",764,"tr_4"
33675,"FZ","61","61","633a","CDI","O","C","ct_9",1820,"tr_1"
33679,"GZ","06","06","636a","CDI","O","C","ct_9",2080,"tr_3"
33683,"SZ","69","69","553c","CDI","O","C","ct_9",808,"tr_3"
33693,"IZ","01","71","468a","CDI","O","P","ct_9",1293,"tr_4"
33704,"HZ",NA,NA,"676a","CDI","O","C","ct_6",1452,"tr_1"
33711,"GZ","38","69","641a","CDI","O","C","ct_9",1820,"tr_2"
33719,"KZ","93","75","467b","CDI","O","C","ct_9",1974,"tr_6"
33721,"QA","31","31","526b","CDI","O","P","ct_6",757,"tr_1"
33724,"PZ","17","75","423b","CDI","O","C","ct_9",228,"tr_4"
33729,"GZ","25","25","634a","CDI","O","C","ct_9",1603,"tr_2"
33736,"OZ","78","78","435b","TOA","O","P","ct_2",529,"tr_6"
33737,"IZ","06","06","488b","CDI","O","C","ct_9",942,"tr_1"
33756,"QA","59","59","526b","CDI","O","P","ct_6",988,"tr_1"
33774,"QB","45","75","434b","CDI","O","P","ct_9",1299,"tr_0"
33779,"KZ","47","47","467a","CDI","O","C","ct_9",1820,"tr_6"
33783,"NZ","77","95","534a","CDI","O","C","ct_9",1736,"tr_6"
33784,"HZ","33","33","641a","CDI","O","C","ct_9",985,"tr_5"
33785,"GZ","38","92","462e","CDI","O","C","ct_9",1538,"tr_6"
33789,"NZ","59","59","676c","CDI","O","C","ct_9",1541,"tr_3"
33791,"CI","31","31","473c","CDI","O","C","ct_9",1916,"tr_6"
33794,"GZ","33","33","552a","CDI","O","P","ct_9",1787,"tr_5"
33802,"MB","77","75","479b","CDI","O","C","ct_8",1834,"tr_6"
33808,"PZ","59","02","422b","CDI","O","C","ct_8",1820,"tr_4"
33833,"CM","77","77","675b","CDI","O","C","ct_9",1339,"tr_3"
33838,"OZ","2A","2A","524c","CDI","O","C",NA,220,NA
33853,"PZ","44","44","341a","CDI","O","C","ct_8",1820,"tr_6"
33859,"QA","59","59","632k","CDI","O","P","ct_9",1431,"tr_2"
33880,"GZ","67","67","636a","CDI","O","P","ct_9",2239,"tr_2"
33882,"GZ","90","90","652a","CDD","O","C",NA,152,NA
33892,"GZ","91","91","554b","CDI","O","C","ct_9",1708,"tr_6"
33916,"GZ","77","77","636a","CDI","O","C","ct_9",1911,"tr_3"
33925,"GZ","29","29","484a","CDI","O","C","ct_9",1103,"tr_6"
33926,"CA","32","32","643a","CDI","O","C","ct_9",1983,"tr_1"
33948,"CH","71","69","474c","CDI","O","C","ct_9",1624,"tr_4"
33949,"GZ","60","60","373a","CDI","O","C","ct_9",1760,"tr_5"
33950,"GZ","75","92","636a","CDI","O","C","ct_9",1832,"tr_1"
33954,"PZ","81","81","421b","CDI","O","C","ct_8",1820,"tr_4"
33981,"SZ","27","92","486d","CDI","O","C","ct_8",1028,"tr_1"
33985,"MA","39","39","542a","CDI","O","C","ct_8",1757,"tr_5"
33990,"NZ","94","94","684a","CDI","O","P","ct_8",156,"tr_1"
34010,"CA","65","65","674b","CDI","O","C","ct_9",1790,"tr_6"
34018,"CC","62","62","632d","CDI","O","C","ct_9",1430,"tr_3"
34024,"GZ","91","94","552a","CDI","O","C","ct_9",1034,"tr_4"
34077,"QA","02","02","526a","CDI","O","P","ct_8",1365,"tr_6"
34081,"QB","82","82","563b","CDI","O","P","ct_8",1376,"tr_6"
34083,"SZ","82","82","542a","CDI","O","P","ct_8",1080,"tr_1"
34086,"QA","04","04","526a","CDI","O","C","ct_9",2006,"tr_5"
34094,"MA","06","06","543g","CDI","O","C","ct_9",1485,"tr_1"
