Unique_id,COMPANY_CATEGORY,JOB_CONDITION,activity_sector,Job_category,working_hours,EMPLOYEE_COUNT,Remuneration,job_desc,Job_dep,Contract_type
27973,"ct_9","C","SZ","O",1153,"tr_6",15487,"479b","34","CDI"
27988,"ct_9","C","GZ","O",1310,"tr_1",9689,"554f","34","CDI"
27992,"ct_9","C","QB","O",2200,"tr_3",28026,"431f","34","CDI"
27995,"ct_8","N","HZ","O",614,"tr_2",6186,"652b","34","CDD"
27998,"ct_9","C","HZ","O",1742,"tr_6",26485,"481b","34","CDI"
28002,"ct_9","C","QA","O",1779,"tr_2",16279,"526e","34","CDI"
28006,"ct_9","N","HZ","O",280,"tr_6",26932,"546d","93","CDI"
28007,"ct_9","C","GZ","O",1911,"tr_5",31432,"462c","34","CDI"
28012,"ct_9","C","JA","O",1821,"tr_1",50892,"388a","34","CDI"
28013,"ct_8","C","KZ","O",1719,"tr_6",17964,"545d","34","CDD"
28016,"ct_9","P","GZ","O",2085,"tr_3",19752,"634c","34","CDI"
28018,"ct_8","C","QA","O",1518,"tr_6",95800,"344a","34","CDI"
28026,"ct_9","C","JA","O",1262,"tr_2",24094,"388a","75","CDI"
28027,"ct_9","C","GZ","O",1558,"tr_5",62318,"376a","77","CDI"
28031,"ct_8","C","PZ","O",1820,"tr_5",35702,"341a","34","CDI"
28033,"ct_9","P","GZ","O",1654,"tr_1",23024,"433d","34","CDI"
28036,"ct_9","C","CJ","X",830,"tr_1",7108,"542a","34","AUT"
28044,"ct_1","C","PZ","O",1820,"tr_6",42696,"341a","86","AUT"
28045,"ct_9","C","KZ","O",1820,"tr_3",60073,"388c","34","CDI"
28055,"ct_9","P","GZ","O",1173,"tr_1",23947,"344d","84","CDI"
28059,"ct_9","C","FZ","O",1570,"tr_2",22913,"632f","75","CDI"
28065,"ct_9","P","NZ","O",1934,"tr_2",16901,"684a","34","CDI"
28067,"ct_9","C","GZ","O",1323,"tr_1",11657,"562a","34","CDI"
28071,NA,"C","GZ","O",172,NA,1894,"554b","30","AUT"
28072,"ct_9","C","QA","O",1813,"tr_1",25179,"542a","34","CDI"
28075,NA,"C","TZ","O",855,NA,10585,"563c","34","CDI"
28081,"ct_9","C","GZ","O",1616,"tr_3",13788,"552a","34","CDI"
28091,"ct_9","C","FZ","O",1493,"tr_1",10793,"632a","34","CDI"
28093,"ct_9","C","DZ","O",1822,"tr_6",44619,"477c","34","CDI"
28103,"ct_9","C","NZ","O",339,"tr_1",3317,"671c","34","TTP"
28108,"ct_9","C","CC","O",964,"tr_1",19146,"476a","34","CDI"
28126,"ct_9","C","IZ","O",1443,"tr_1",26994,"461f","2A","CDI"
28133,"ct_9","P","NZ","O",1584,"tr_1",18111,"684a","34","CDI"
28139,"ct_9","C","GZ","O",1820,"tr_6",57216,"373b","34","CDI"
28140,"ct_9","C","QA","O",1626,"tr_5",19838,"525d","34","CDI"
28145,"ct_9","C","MA","O",1850,"tr_1",22387,"543c","34","CDI"
28157,"ct_9","C","PZ","O",1697,"tr_5",23035,"423b","34","CDI"
28173,"ct_8","P","QB","O",821,"tr_4",13176,"432b","34","CDI"
28182,"ct_9","C","NZ","O",1778,"tr_2",83694,"374d","34","CDI"
28196,"ct_9","C","QA","O",2063,"tr_2",21605,"526e","34","CDI"
28198,"ct_5","C","MB","O",1666,"tr_6",39713,"381b","34","CDD"
28200,"ct_2","C","EZ","O",1840,"tr_5",23591,"621f","11","AUT"
28204,"ct_9","C","HZ","O",1175,"tr_3",15055,"641b","34","CDI"
28209,"ct_9","C","JC","O",1859,"tr_1",54684,"374d","34","CDI"
28212,"ct_9","P","GZ","O",1456,"tr_4",28069,"546c","34","CDI"
28219,"ct_9","C","HZ","O",1820,"tr_3",22951,"451a","34","CDI"
28221,"ct_9","C","HZ","O",2286,"tr_6",47173,"333c","34","CDI"
28227,"ct_9","P","GZ","O",1549,"tr_1",18726,"433d","34","CDI"
28232,"ct_9","P","GZ","O",902,"tr_1",9672,"676a","34","CDI"
28233,"ct_3","C","QA","O",1820,"tr_5",18177,"434e","34","CDI"
28235,"ct_7","N","QB","O",222,"tr_1",1670,"563b","34","CDI"
28237,"ct_8","P","PZ","O",948,"tr_3",11877,"422c","34","CDI"
28247,"ct_9","C","QB","O",725,"tr_3",6939,"525d","34","CDI"
28252,"ct_9","C","GZ","O",2167,"tr_2",25178,"634a","34","CDI"
28255,"ct_9","P","JB","O",1418,"tr_6",47239,"388e","34","CDI"
28257,"ct_9","C","MA","O",1820,"tr_3",31652,"383a","34","CDI"
28261,"ct_9","C","MC","O",1503,"tr_3",34464,"387e","34","CDI"
28271,"ct_9","C","GZ","O",1903,"tr_1",19449,"554a","34","CDI"
28272,"ct_9","C","NZ","O",1559,"tr_1",29850,"676c","34","CDI"
28281,"ct_9","P","IZ","O",936,"tr_2",9770,"561e","34","CDI"
28286,"ct_9","P","GZ","O",1261,"tr_2",24860,"344d","34","CDI"
28289,"ct_9","C","FZ","O",1761,"tr_3",21199,"681b","34","CDI"
28292,"ct_8","P","OZ","O",1456,"tr_6",29417,"376f","34","CDI"
28296,"ct_9","C","KZ","O",1800,"tr_5",50926,"467b","34","CDI"
28301,"ct_3","C","QA","O",1820,"tr_6",30122,"333f","34","CDI"
28309,"ct_9","C","QA","O",1820,"tr_6",24112,"461f","34","CDI"
28310,"ct_9","C","KZ","O",1820,"tr_3",21456,"543g","34","CDI"
28314,"ct_8","C","QB","O",1311,"tr_2",15390,"526c","34","CDI"
28317,"ct_9","C","MB","O",1834,"tr_6",53378,"344d","34","CDI"
28321,"ct_9","C","FZ","X",1336,"tr_1",11154,"632f","34","AUT"
28327,"ct_8","P","PZ","O",1365,"tr_3",20031,"421b","34","CDI"
28333,"ct_9","C","NZ","O",1820,"tr_6",19726,"684a","66","CDI"
28339,"ct_9","C","GZ","O",1719,"tr_5",29612,"462d","34","CDI"
28340,"ct_9","C","EZ","O",1819,"tr_4",32101,"486e","34","CDI"
28343,"ct_8","P","SZ","X",1091,"tr_4",9768,"685a","34","AUT"
28344,"ct_9","P","IZ","O",177,"tr_3",1260,"561d","34","CDI"
28353,"ct_9","C","MA","X",1426,"tr_4",11880,"543b","34","AUT"
28354,"ct_9","N","CE","O",418,"tr_1",26557,"463b","34","CDI"
28361,"ct_9","C","JA","O",1761,"tr_2",25375,"388a","34","CDI"
28362,"ct_9","C","MC","O",1564,"tr_1",18754,"311e","34","CDI"
28365,"ct_9","C","GZ","O",1320,"tr_3",15143,"554b","34","CDI"
28372,"ct_9","C","QA","O",2053,"tr_3",21406,"526e","34","CDI"
28377,"ct_9","C","SZ","O",842,"tr_6",13658,"433a","34","CDI"
28387,"ct_8","P","PZ","O",1340,"tr_3",13473,"525b","34","CDI"
28388,"ct_9","P","GZ","O",1456,"tr_3",31268,"374a","34","CDI"
28393,"ct_9","C","CH","O",1604,"tr_3",21029,"461c","34","CDI"
28415,"ct_9","C","KZ","O",1561,"tr_1",19151,"542a","34","CDI"
28419,"ct_9","C","GZ","O",1443,"tr_2",14181,"653a","34","CDI"
28423,"ct_9","C","IZ","O",1117,"tr_1",11217,"561b","34","CDI"
28426,"ct_2","C","EZ","O",1820,"tr_1",21510,"472d","34","CDI"
28431,"ct_3","C","QA","O",1288,"tr_6",14324,"525d","34","CDD"
28433,"ct_9","C","MA","O",455,"tr_6",14796,"372b","92","CDI"
28440,"ct_9","P","CE","O",1349,"tr_4",19091,"543f","34","CDI"
28454,"ct_9","C","HZ","O",1820,"tr_6",17895,"521a","34","CDI"
28458,"ct_9","C","MA","O",759,"tr_3",6406,"461e","34","CDD"
28466,"ct_2","C","OZ","O",1818,"tr_1",21824,"621f","34","AUT"
28468,"ct_9","C","HZ","O",1758,"tr_6",35339,"461d","34","CDI"
28469,"ct_9","P","GZ","O",1204,"tr_4",14490,"554b","34","CDI"
28470,"ct_9","C","CG","O",1820,"tr_1",18954,"373d","34","CDI"
28472,"ct_9","C","CK","O",2080,"tr_2",36628,"383b","34","CDI"
28475,"ct_9","C","GZ","O",1152,"tr_5",10339,"551a","34","CDI"
28483,"ct_9","C","HZ","O",1816,"tr_2",23843,"451a","34","CDI"
28500,"ct_9","C","GZ","O",1820,"tr_4",54462,"463d","92","CDI"
28509,"ct_9","C","PZ","O",1779,"tr_3",20405,"461d","34","CDI"
28513,"ct_3","C","QA","O",298,"tr_6",3579,"344c","34","AUT"
28533,"ct_9","C","KZ","O",1820,"tr_6",31533,"467a","34","CDI"
28538,"ct_9","C","FZ","O",1583,"tr_2",25568,"641a","34","CDI"
28539,"ct_9","C","KZ","O",1820,"tr_1",40507,"467a","34","CDI"
28540,"ct_9","C","GZ","O",1820,"tr_6",39407,"374c","34","CDI"
28542,"ct_9","C","QB","O",1779,"tr_4",23068,"526a","34","CDI"
28543,"ct_9","C","GZ","X",1096,"tr_4",8975,"543b","34","AUT"
28553,"ct_9","C","QA","O",1827,"tr_5",33423,"431e","34","CDI"
28556,"ct_9","C","SZ","O",1814,"tr_3",13950,"563b","34","CDI"
28563,"ct_9","C","GZ","O",1631,"tr_3",39918,"382c","34","CDI"
28575,NA,"C","NZ","O",288,"tr_2",3967,"682a","34","CDI"
28578,"ct_9","C","FZ","O",1820,"tr_1",26419,"632j","34","CDI"
28587,NA,"C","NZ","O",313,"tr_1",3221,"632k","33","CDI"
28599,NA,"C","NZ","O",509,"tr_1",5280,"684a","34","CDI"
28601,NA,"P","QB","O",302,NA,5253,"563b","34","CDI"
28604,"ct_3","C","QA","O",1815,"tr_6",20503,"431f","34","CDI"
28618,"ct_8","C","PZ","O",1820,"tr_4",26441,"341a","34","CDI"
28625,"ct_9","C","KZ","O",1820,"tr_1",38012,"467a","34","CDI"
28630,"ct_8","P","QA","O",976,"tr_5",14093,"431d","34","CDI"
28640,"ct_9","C","RZ","O",274,"tr_1",2315,"435b","34","TOA"
28641,"ct_9","C","MC","O",1158,"tr_1",26660,"463d","30","CDI"
28644,"ct_9","C","LZ","O",1947,"tr_2",45327,"376g","34","CDI"
28647,"ct_8","P","QB","O",266,"tr_3",7183,"432d","34","CDI"
28660,"ct_9","C","MA","O",1668,"tr_1",49771,"372e","13","CDI"
28668,"ct_9","C","CA","O",1771,"tr_3",55938,"385c","67","CDI"
28674,"ct_8","C","SZ","O",1557,"tr_3",15277,"435b","34","CDI"
28679,NA,"C","GZ","O",310,NA,2147,"556a","82","CDI"
28681,"ct_9","C","QA","O",1840,"tr_6",33706,"431f","34","CDI"
28689,"ct_9","C","GZ","A",738,"tr_4",2442,"682a","34","APP"
28696,"ct_8","P","QB","O",1566,"tr_6",20045,"526a","34","CDI"
28703,"ct_9","C","RZ","O",994,"tr_3",13896,"564b","34","CDI"
28705,"ct_1","N","OZ","O",NA,"tr_6",4171,"334a","36","AUT"
28707,"ct_9","C","GZ","O",2028,"tr_1",39938,"385a","34","CDI"
28708,NA,"C","OZ","O",152,NA,2314,"525b","34","CDI"
28713,"ct_1","C","OZ","O",1820,"tr_5",32942,"531c","34","AUT"
28747,"ct_8","C","QB","O",1870,"tr_4",24134,"526d","34","CDI"
28755,"ct_3","C","QA","O",507,"tr_6",25105,"344a",NA,"AUT"
28756,"ct_9","P","HZ","O",1274,"tr_6",13508,"521a","34","CDI"
28757,"ct_9","C","GZ","O",675,"tr_6",9720,"543f","92","CDD"
28770,"ct_7","N","QB","O",2163,"tr_1",8768,"563a","34","CDI"
28773,"ct_9","P","NZ","O",265,"tr_3",2563,"684a","34","CDD"
28779,"ct_9","C","NZ","O",337,"tr_6",5852,"684a","34","CDD"
28783,"ct_9","C","GZ","O",1560,"tr_2",12188,"676c","34","CDI"
28808,NA,"C","QB","O",121,NA,1242,"525d","31","CDI"
28810,"ct_9","C","FZ","O",373,"tr_1",2302,"632g","34","CDI"
28820,"ct_9","C","GZ","O",1020,"tr_2",8593,"676a","34","CDI"
28825,"ct_9","C","QA","O",1820,"tr_5",27328,"433a","34","CDI"
28827,"ct_9","C","GZ","O",612,"tr_1",5698,"554f","30","CDD"
28835,"ct_9","N","CA","O",1820,"tr_1",52118,"461f",NA,"CDI"
28838,"ct_9","C","QA","O",1106,"tr_5",20667,"431f","34","CDI"
28839,"ct_9","C","CK","O",1821,"tr_6",26287,"623d","34","CDI"
28841,"ct_9","C","NZ","O",814,"tr_1",4862,"477b","34","CDI"
28849,"ct_9","C","HZ","O",1820,"tr_6",21210,"451a","34","CDI"
28852,"ct_9","C","NZ","O",623,"tr_2",10188,"464a","34","CDI"
28865,"ct_9","C","JC","O",1354,"tr_3",14703,"478a","34","CDI"
28869,"ct_9","C","JC","O",1820,"tr_6",39838,"388b","34","CDI"
28870,"ct_9","C","IZ","O",484,"tr_3",1714,"561e","34","CDD"
28886,"ct_9","C","LZ","O",1699,"tr_1",27796,"478a","75","CDI"
28896,"ct_8","C","QB","O",1824,"tr_3",22792,"434e","34","CDI"
28901,"ct_9","C","SZ","O",1907,"tr_3",23381,"564b","34","CDI"
28903,"ct_8","C","PZ","O",1820,"tr_4",41060,"342c","34","CDI"
28919,"ct_9","C","NZ","O",555,"tr_1",6695,"621b","34","TTP"
28920,"ct_9","C","MC","O",1769,"tr_1",18993,"465a","34","CDI"
28925,"ct_9","C","IZ","O",1493,"tr_1",15018,"561e","34","CDI"
28927,"ct_9","C","MB","O",1771,"tr_3",15358,"541d","34","CDI"
28940,"ct_9","C","JC","O",1813,"tr_2",18159,"542a","34","CDI"
28950,NA,"C","LZ","O",122,NA,1218,"463e","34","CDI"
28955,"ct_9","C","GZ","O",1835,"tr_4",32533,"478d","34","CDI"
28956,"ct_9","C","FZ","O",551,"tr_1",4854,"543b","34","CDI"
28961,"ct_9","C","GZ","O",371,"tr_4",4464,"463c","34","CDI"
28962,"ct_9","C","GZ","O",1659,"tr_1",34167,"344d","34","CDI"
28965,"ct_9","C","GZ","O",1446,"tr_3",12655,"643a","34","CDI"
28981,"ct_9","C","GZ","O",2018,"tr_1",28606,"636a","34","CDI"
28987,"ct_8","C","QB","O",1401,"tr_5",28329,"434d","34","CDI"
28992,"ct_9","C","FZ","O",1850,"tr_2",21730,"481a","34","CDI"
28994,"ct_9","C","MA","O",373,"tr_5",3417,"637d","34","CDI"
28999,"ct_8","C","QB","O",1820,"tr_5",34351,"434d","34","CDI"
29009,"ct_9","C","NZ","O",1242,"tr_3",21619,"543g","34","CDD"
29011,"ct_9","P","GZ","O",588,"tr_4",8249,"554b","34","CDD"
29017,"ct_9","C","KZ","O",1820,"tr_6",35543,"467a","34","CDI"
29018,"ct_9","C","MA","O",1614,"tr_3",51973,"373d","34","CDI"
29019,"ct_8","C","QB","O",2423,"tr_3",21952,"422c","34","CDI"
29020,"ct_9","C","QA","O",1746,"tr_2",21046,"526e","34","CDI"
29022,"ct_9","P","NZ","O",2443,"tr_5",25198,"534a","34","CDI"
29029,"ct_6","N","KZ","O",1806,"tr_1",21815,"467c","34","CDI"
29036,"ct_9","C","IZ","O",1260,"tr_2",25126,"488a","34","CDI"
29038,"ct_8","P","PZ","O",409,"tr_1",5780,"422c","34","CDI"
29048,"ct_8","C","QB","O",1824,"tr_3",19539,"525d","34","CDI"
29055,"ct_9","C","GZ","O",1585,"tr_1",16392,"462b","34","CDI"
29060,"ct_9","C","MA","O",1792,"tr_1",26674,"462e","34","CDI"
29065,"ct_9","C","IZ","O",998,"tr_1",11418,"561d","34","CDI"
29073,"ct_9","C","GZ","O",1427,"tr_1",26047,"553c","34","CDI"
29083,"ct_9","C","JC","O",2082,"tr_4",35072,"544a","34","CDI"
29096,"ct_9","C","LZ","O",1820,"tr_1",15294,"371a","34","CDI"
29097,"ct_9","C","GZ","O",1820,"tr_1",54621,"463c",NA,"CDI"
29107,"ct_8","C","QB","X",1669,"tr_0",9755,"671a","34","AUT"
29117,"ct_9","C","CA","A",346,"tr_1",3438,"636d","34","APP"
29118,NA,"C","SZ","O",196,NA,2860,"542a","13","CDI"
29124,"ct_9","P","FZ","O",1248,"tr_1",11468,"632a","34","CDI"
29134,"ct_9","C","JC","O",1849,"tr_1",33966,"388c","34","CDI"
29148,"ct_9","C","NZ","O",1814,"tr_4",23672,"534b","34","CDI"
29149,"ct_9","C","HZ","O",2122,"tr_5",20107,"643a","34","CDI"
29162,"ct_9","C","NZ","O",1338,"tr_6",14013,"534a","34","CDI"
29170,"ct_9","C","HZ","O",1891,"tr_6",19290,"451a","34","CDI"
29171,"ct_8","C","QB","O",1401,"tr_5",28155,"434d","34","CDI"
29174,"ct_9","C","KZ","O",1820,"tr_1",57424,"376d","34","CDI"
29177,"ct_9","C","KZ","O",1528,"tr_1",52740,"376e","34","CDI"
29180,"ct_9","C","HZ","O",618,"tr_2",10387,"641b","34","CDI"
29187,"ct_3","C","QA","O",1754,"tr_6",16726,"525d","34","CDD"
29195,"ct_9","C","GZ","O",1313,"tr_2",12849,"344d","34","CDI"
29206,"ct_9","C","CA","O",1741,"tr_2",17948,"554a","34","CDI"
29214,"ct_8","C","KZ","O",1207,"tr_5",14208,"545c","34","CDI"
29220,"ct_8","C","PZ","O",1824,"tr_3",26288,"421b","34","CDI"
29221,"ct_8","C","QB","O",1753,"tr_5",15145,"526d","34","CDI"
29247,"ct_9","C","SZ","O",1623,"tr_1",15972,"562b","34","CDI"
29259,"ct_9","P","KZ","O",1390,"tr_6",23049,"467a","34","CDI"
29262,"ct_9","C","IZ","O",1477,"tr_2",12040,"468b","34","CDI"
29265,"ct_7","N","QB","O",2409,"tr_0",8784,"563a","34","CDI"
29268,"ct_9","C","MA","O",236,"tr_1",2809,"543b","30","CDD"
29274,"ct_9","C","JA","O",1941,"tr_6",39613,"465b","13","CDI"
29278,"ct_9","C","MA","O",592,"tr_5",6765,"388a","31","CDI"
29294,"ct_9","C","CA","O",1245,"tr_1",12372,"554a","34","CDI"
29303,"ct_3","C","QA","O",1852,"tr_6",25463,"344a","34","CDI"
29308,"ct_2","C","PZ","O",2233,"tr_1",39385,"421b","34","AUT"
29316,"ct_9","C","GZ","O",676,"tr_2",6533,"433b","34","CDI"
29319,"ct_9","C","QA","O",1751,"tr_5",21207,"526a","34","CDI"
29322,"ct_9","C","QA","O",391,"tr_6",5737,"526a","34","CDI"
29324,"ct_8","C","PZ","O",1820,"tr_4",27077,"341a","34","CDI"
29330,"ct_8","C","QB","O",1803,"tr_4",22835,"434f","34","CDI"
29337,"ct_9","C","CA","O",1768,"tr_3",19279,"461b","34","CDI"
29339,"ct_8","C","OZ","O",2026,"tr_6",20666,"545d","34","CDI"
29346,"ct_8","C","QB","O",1828,"tr_3",16066,"434b","34","CDI"
29353,"ct_9","C","PZ","O",1820,"tr_2",30755,"342c","34","CDI"
29361,"ct_8","P","QA","O",1127,"tr_5",17245,"431f","34","CDI"
29362,"ct_9","C","GZ","O",1594,"tr_1",17739,"462a","34","CDI"
29365,"ct_9","P","CL","O",1424,"tr_0",28701,"541c","34","CDI"
29368,"ct_9","C","LZ","O",1733,"tr_3",23765,"461f","34","CDI"
29380,"ct_8","C","KZ","O",1802,"tr_6",27134,"467c","34","CDI"
29390,"ct_9","C","CC","O",213,"tr_1",2120,"681b","34","CDI"
29399,"ct_9","C","GZ","O",1628,"tr_5",42466,"463b","92","CDI"
29400,"ct_9","P","GZ","O",814,"tr_2",10924,"554a","34","CDI"
29408,"ct_8","P","PZ","O",402,"tr_1",6003,"435b","34","CDI"
29411,"ct_2","P","QB","X",704,"tr_6",5479,"525c","34","AUT"
29423,"ct_9","P","QA","O",1550,"tr_4",29853,"432d","34","CDI"
29427,"ct_9","C","MA","O",1820,"tr_3",40413,"333e","34","CDI"
29431,"ct_9","C","QB","O",1780,"tr_4",20470,"526d","34","CDI"
29432,"ct_8","C","QB","O",1820,"tr_3",19862,"525d","34","CDI"
29441,"ct_8","C","OZ","O",1849,"tr_6",23512,"545d","34","CDI"
29449,"ct_8","C","QA","O",1899,"tr_5",54588,"344a","34","CDI"
29458,"ct_9","C","MA","O",1620,"tr_1",16912,"542a","34","CDI"
29460,"ct_9","C","IZ","A",434,"tr_1",4077,"561d","34","APP"
29466,"ct_9","C","GZ","O",1759,"tr_1",18172,"634c","34","CDI"
29470,"ct_9","C","QA","O",1755,"tr_1",14987,"542a","34","CDI"
29475,"ct_9","C","HZ","O",1820,"tr_4",59885,"333c","34","CDI"
29489,"ct_9","C","NZ","O",352,"tr_1",4766,"671c","69","TTP"
29499,"ct_9","C","IZ","O",338,"tr_1",6113,"561b","34","CDD"
29502,"ct_9","C","CM","O",1622,"tr_4",24129,"388a","34","CDI"
29509,"ct_9","C","CM","O",1820,"tr_4",56311,"388a","34","CDI"
29511,"ct_9","C","FZ","O",1827,"tr_2",14691,"632a","34","CDI"
29513,"ct_4","C","PZ","O",1799,"tr_3",21460,"461f","34","CDI"
29515,"ct_9","C","NZ","O",2044,"tr_3",22753,"543f","34","CDI"
29519,"ct_8","C","PZ","O",1277,"tr_0",20308,"388c","34","CDI"
29523,"ct_8","C","QB","O",1820,"tr_4",19762,"525d","34","CDI"
29536,"ct_9","P","NZ","O",1807,"tr_3",23031,"464a","34","CDI"
29540,"ct_9","P","JC","O",1327,"tr_2",26160,"388c","34","CDI"
29545,"ct_2","C","OZ","O",1658,"tr_6",24127,"434d","34","AUT"
29548,"ct_9","C","SZ","O",1807,"tr_6",18361,"541b","34","CDI"
29551,"ct_9","C","GZ","O",1820,"tr_6",24598,"478c","34","CDI"
29555,"ct_9","C","HZ","O",1820,"tr_5",53108,"373b","34","CDI"
29558,"ct_8","C","QA","O",1816,"tr_6",52025,"344a","34","CDI"
29562,"ct_9","C","KZ","O",1820,"tr_6",29855,"467a","34","CDI"
29568,"ct_7","N","TZ","O",724,"tr_1",8560,"563c","34","CDI"
29572,"ct_8","C","QB","O",1819,"tr_4",37499,"434a","34","CDI"
29589,"ct_9","C","QA","O",1663,"tr_1",18775,"542a","34","CDD"
29602,"ct_9","C","PZ","O",845,"tr_2",21925,"387e","11","CDI"
29610,"ct_8","C","QB","O",1837,"tr_4",21666,"434e","34","CDI"
29624,"ct_9","C","GZ","O",1725,"tr_1",17345,"676c","34","CDI"
29625,"ct_7","N","QB","O",1468,"tr_0",12164,"563b","13","CDI"
29627,"ct_2","C","OZ","O",1820,"tr_5",24294,"563b","34","AUT"
29628,"ct_9","P","MC","O",604,"tr_2",3255,"541b","69","CDI"
29631,"ct_9","C","KZ","O",1820,"tr_4",42381,"467a","34","CDI"
29633,"ct_9","C","JC","O",1819,"tr_5",38710,"388c","34","CDI"
29637,"ct_9","C","GZ","O",242,"tr_4",4906,"462b","34","CDI"
29656,"ct_9","C","PZ","O",1891,"tr_1",21615,"423b","34","CDI"
29657,"ct_9","C","SZ","O",1424,"tr_1",15727,"633c","34","CDI"
29661,"ct_9","P","CA","O",894,"tr_3",6342,"554a","34","CDI"
29675,"ct_9","C","MA","O",1905,"tr_5",33364,"481a","34","CDI"
29687,"ct_8","C","QB","O",1390,"tr_2",17788,"461f","34","CDI"
29693,"ct_9","C","MA","O",1701,"tr_3",20152,"462e","34","CDI"
29695,"ct_8","P","RZ","O",1187,"tr_1",11051,"564b","34","CDI"
29696,"ct_8","C","QB","O",1212,"tr_3",9360,"525d","34","CDI"
29701,"ct_8","P","QB","O",1300,"tr_4",19957,"311d","34","CDI"
29703,"ct_8","C","QA","O",1679,"tr_6",21954,"542a","34","CDI"
29710,"ct_9","P","LZ","O",374,"tr_0",3266,"463e","34","CDI"
29717,"ct_9","C","HZ","O",1833,"tr_3",17768,"676c","34","CDI"
29722,"ct_9","C","CM","O",1712,"tr_5",49208,"374b","34","CDI"
29723,"ct_9","C","HZ","O",1912,"tr_4",19964,"461e","34","CDI"
29724,"ct_9","C","QA","O",1862,"tr_4",25274,"431f","34","CDI"
29726,"ct_8","C","QA","O",1820,"tr_6",21596,"526a","34","CDI"
29732,"ct_9","C","GZ","O",1866,"tr_5",16016,"551a","34","CDI"
29736,"ct_4","C","MA","O",1679,"tr_4",21545,"332a","31","CDI"
29737,"ct_9","C","SZ","O",1820,"tr_1",46829,"374d","13","CDI"
29745,"ct_9","C","GZ","O",708,"tr_1",9123,"542a","34","CDI"
29746,"ct_9","C","FZ","O",1701,"tr_4",23058,"463d","34","CDI"
29748,"ct_9","C","DZ","O",1829,"tr_1",27787,"463b","34","CDI"
29750,"ct_9","C","QA","O",910,"tr_5",10300,"526a","34","CDI"
29756,NA,"C","IZ","O",127,NA,1138,"561d","34","CDI"
29760,"ct_9","C","MA","O",1611,"tr_2",38535,"373c","34","CDI"
29763,NA,"C","GZ","O",294,NA,3397,"551a","34","CDI"
29765,"ct_9","C","MB","O",1820,"tr_4",30833,"388a","34","CDI"
29767,"ct_9","C","KZ","O",1820,"tr_4",36879,"467a","34","CDI"
29775,"ct_9","C","MA","O",2004,"tr_3",25483,"461d","34","CDI"
29776,"ct_9","C","FZ","A",1636,"tr_4",12920,"481b","34","APP"
29781,"ct_9","C","MA","O",314,"tr_5",5929,"477d","34","CDI"
29786,"ct_9","C","HZ","O",1717,"tr_2",24118,"641b","34","CDI"
29790,"ct_8","C","QB","O",2104,"tr_5",24907,"563b","34","CDI"
29796,"ct_8","C","QA","O",1750,"tr_6",51326,"431a","34","CDI"
29799,"ct_9","C","QA","X",1050,"tr_2",8098,"526b","34","AUT"
29825,"ct_8","C","PZ","O",1832,"tr_5",63382,"341a","34","CDI"
29827,"ct_9","C","JC","O",1820,"tr_6",44812,"388b","13","CDI"
29828,"ct_9","C","MA","O",1486,"tr_1",49681,"543f","34","CDI"
29836,"ct_6","C","CA","O",1065,"tr_1",10084,"636c","34","TOA"
29847,"ct_9","C","FZ","O",1214,"tr_5",36030,"382c","34","CDI"
29855,"ct_9","C","JC","O",1820,"tr_5",46200,"388c","34","CDI"
29871,"ct_9","C","NZ","O",1820,"tr_3",58302,"383a","35","CDI"
29874,"ct_9","C","MA","O",1780,"tr_3",18190,"477d","35","CDI"
29884,"ct_9","C","QA","O",1857,"tr_5",17240,"525d","35","CDI"
29891,"ct_9","C","GZ","O",400,"tr_1",5948,"554a","35","CDI"
29893,"ct_9","C","JC","O",1820,"tr_1",26969,"388a","35","CDI"
29896,"ct_9","C","HZ","O",2028,"tr_5",23255,"466c","35","CDI"
29903,"ct_9","P","GZ","O",1615,"tr_2",16258,"554e","35","CDI"
29906,"ct_9","C","KZ","O",1820,"tr_6",21092,"461d","35","CDI"
29907,"ct_9","C","FZ","O",1708,"tr_3",46043,"382d","35","CDI"
29915,"ct_9","C","CG","O",1853,"tr_5",21331,"674a","35","CDI"
29925,"ct_9","C","LZ","O",1795,"tr_4",15970,"461d","35","CDI"
29929,"ct_8","C","QB","O",1923,"tr_4",21269,"526a","22","CDI"
29930,"ct_9","P","JA","O",1003,"tr_4",19924,"544a","35","CDI"
29931,"ct_2","C","OZ","O",1820,"tr_6",37568,"333f","35","AUT"
29934,"ct_8","C","PZ","O",1547,"tr_5",16352,"422c","35","CDI"
29935,"ct_8","C","PZ","O",1818,"tr_3",25538,"341a","35","CDI"
29937,"ct_6","C","LZ","A",1671,"tr_1",13817,"681b","35","APP"
29948,"ct_9","C","LZ","O",12,"tr_1",9873,"463d","35","CDI"
29950,"ct_6","P","QA","O",1128,"tr_1",11757,"526b","35","CDI"
29952,"ct_9","P","IZ","O",881,"tr_3",7778,"561d","35","CDI"
29957,"ct_8","C","QB","O",1649,"tr_5",18283,"526d","35","CDI"
29967,"ct_9","C","HZ","O",486,"tr_5",5612,"641a","35","CDD"
29975,"ct_9","C","CM","O",1991,"tr_2",21626,"543f","35","CDI"
29976,"ct_9","C","JC","O",1803,"tr_2",24941,"388a","35","CDI"
29980,"ct_9","C","HZ","O",1820,"tr_6",27983,"333c","35","CDI"
29988,"ct_9","C","JC","O",577,"tr_3",12581,"388a","92","CDI"
